V1,V2,V3,V4,V5,V6,V7
-0.013039804,0.429495783,1.279245566,1.546440935,3.37332514,2.204167189,-0.124399082
-0.464456679,0.93174365,-0.842662694,-0.153864159,0.432370172,0.161519477,-1.63418123
0.408234978,0.181043419,0.341350908,0.986021314,1.276738622,0.000651975,-1.142804832
-0.856360857,0.991425297,0.551095708,-0.072526422,1.53216353,0.155272988,-0.437524904
1.238911014,1.674220326,0.457967791,-0.654605832,0.586358051,0.239172962,1.162103538
0.185407299,-1.422926572,0.547402122,1.657411061,0.842527591,-0.152086651,0.830817934
-1.949342054,-0.324292243,-1.242098023,-1.898901049,-0.018508162,-0.847499884,0.683781695
0.046600875,0.793190648,0.081830822,-0.525647006,0.935475297,-0.696474551,-2.152508938
0.517662964,0.257451439,-0.876069253,0.183807948,-0.389465344,-0.967858562,-1.382376935
1.32205968,0.617229243,0.63462439,-0.491363091,0.313211704,0.277060756,0.644645763
0.612836852,0.761851742,1.049425967,0.02023989,0.637811065,-0.747152862,0.321591622
-1.101050199,-1.79110049,-1.184441259,0.55393713,1.810036597,0.033078601,0.280952417
0.375083565,-1.114930518,-0.305796073,-0.41870862,-0.896795941,1.243152995,-1.518120363
-1.697713116,-0.661452411,-0.896715612,1.162718651,-1.345914974,-2.137050466,-0.168711089
0.26666609,0.40314798,-0.50476355,-0.951220506,-1.977917599,-2.401768871,-1.974502925
0.292735164,0.355083499,0.07020237,-1.64911861,-1.292483599,-0.980606154,0.085618529
-1.638156176,-0.379029485,-0.743457634,1.553484237,-0.259182416,-0.884832523,-1.462121768
-1.549825072,-0.450735328,0.859384874,1.947288306,-0.676031319,0.517667307,-1.739989853
0.608940565,-1.32745816,-0.941625176,-0.560362292,-0.358516922,-0.748791663,0.729840806
-0.093415767,-0.701891565,0.141743872,-0.277104383,0.090953143,-0.466329109,0.032906078
-0.177242854,-0.130702207,-0.083754547,1.156959104,0.7610992,0.504291931,0.569347832
-0.971034424,0.38785191,0.78575012,-0.245434003,-0.090901334,0.346421829,0.146244855
-1.97735469,0.789837662,0.603190104,0.642711824,-1.099710771,0.571316096,0.396720508
-1.340609414,-0.977907783,-0.224202156,-1.686974734,0.681685105,0.575783956,0.440922642
-0.316096631,-1.223354515,0.072675226,-0.804507545,0.710193711,-0.523023778,-0.349497538
-1.689985661,-0.988520751,-0.041707268,-0.13658642,0.749003008,-1.987936387,-0.980511538
-0.467170541,0.609088471,-0.839858177,-0.993671624,-0.345257552,0.2731299,0.865088956
-0.612180573,-0.180238448,0.053967527,0.578990509,-0.278623931,-0.492283378,1.589452751
0.390832236,0.356277032,-1.124153199,-1.858570128,0.674882548,1.027243891,1.504159857
-0.967815852,0.298215765,-0.783943976,-0.933817029,-1.153640251,-0.64811082,1.264837769
0.837845453,2.044565721,0.239540514,0.955278413,0.626416548,-0.077417624,1.841360354
1.916092801,0.430788779,-1.511373807,0.131454302,-0.376512556,-1.060259217,0.222002486
1.546272802,0.149693768,-0.960927266,-0.531973469,0.939300735,-0.143494193,0.813188164
-0.255787689,0.356990704,1.743233127,1.225031736,-0.299769465,0.622464358,0.800590859
0.093380817,0.775567196,-0.292728662,-1.097509153,-1.106829599,0.425551681,-1.03041801
1.508303962,-0.348897588,-1.30651581,0.340897239,-1.142845234,-0.340197692,1.003452099
-0.562728058,-0.078560342,-1.969104568,-2.019149829,-0.607125851,-0.408799997,-0.197415052
2.174129441,0.114391225,-0.777181351,-0.661785235,-0.10927758,-1.963262846,-0.557641178
0.099229156,0.654859944,-0.418769164,-1.098256739,-0.86619873,-1.637530323,-0.708522859
-1.033318342,1.359848206,1.181805027,0.576550564,0.961870019,0.417013892,-0.920971272
1.100703264,-0.874767134,-0.460488112,-0.182911038,0.510745847,0.208386827,-0.131755602
2.307945577,0.042364722,-0.234132488,-0.465197688,0.573569837,0.584550863,-1.379532597
1.124367274,-1.781120777,-0.3105573,0.853272172,0.909297178,-0.079873493,1.05705675
-0.83861815,-0.470645218,-0.001813067,1.688439595,1.890414089,0.511594708,1.0988976
0.664052266,0.49177665,-0.978430019,-0.683928084,-0.518597209,0.402581882,1.38982241
-2.260301493,0.865304829,1.719333524,1.397405603,0.460117209,1.658596278,1.328923842
-0.631125652,1.608009776,0.805819205,-0.381761417,-0.482045157,-1.025440026,-1.003024926
0.10060364,1.640233093,2.102810352,0.775771009,0.531300402,1.363639376,-1.494329282
-0.454859769,-2.112315783,-0.002950798,0.057446944,-1.140465168,-1.538145004,-0.641907181
0.357288178,1.72436063,2.187123514,1.44053566,-0.050337029,-0.342555369,0.498411967
-0.985834286,0.801052094,-0.069075861,-0.019796863,0.97603077,0.044049558,2.276092139
-0.862090684,-1.771761223,-1.256598598,-1.525332902,1.156588504,-0.68207162,-0.420250235
-1.082157589,-0.17646792,-0.357799258,0.119109123,-0.420397324,-0.620474951,-0.918403811
-0.730547955,-1.839026005,0.17414379,-1.397057708,-0.323132501,0.818914055,-0.224717775
1.832011162,2.032757368,0.588972604,-1.044342544,1.148290103,0.010598821,-2.616185184
1.865455772,1.211095942,-1.668348225,-1.52915277,-1.230443553,-1.040275018,0.734364092
-0.228163337,0.187234297,1.460613562,-0.724966477,-0.510457741,-0.048151481,0.689443254
0.260423003,-1.054221367,-1.353398952,0.52876744,0.140362963,0.721834954,0.344932003
-0.527461926,-0.950121599,0.346839725,-0.180600173,-1.04297568,0.116467771,2.005920433
-1.065798768,0.225734239,-0.417695062,1.121364345,0.173293905,-0.869984097,-0.085797418
0.273093741,-0.124085138,1.900170056,0.807070229,0.248508773,0.863159525,0.907577025
-0.536316719,-0.555147837,0.074239205,0.321537457,-0.040049116,0.270483718,-0.186026259
-0.352742661,-0.413233991,-0.468966919,-0.691955521,0.205506622,-1.614695235,-0.886800167
-1.986959081,-0.357235243,-0.276753873,-1.284723414,0.325091907,-0.693989765,-1.839576078
0.219546771,1.637218865,1.05581909,-0.002113851,-1.25992888,-1.526436526,0.227174301
-0.573508765,-1.432696371,-1.413602951,0.155956944,-0.179819279,-0.09319874,-1.887218251
-0.71994493,0.40553257,0.733422669,-1.660175266,-0.799989725,-1.992023804,1.111713001
-0.538740613,0.033488584,-0.530614614,-1.015654453,0.731154395,1.325203148,0.729917612
0.069577304,1.133526666,-0.367032407,-0.991852655,0.507338809,-0.72766173,1.548659778
1.80941288,-0.285066131,-0.920232912,-0.184416229,-0.335220404,1.141912936,0.96487876
-0.640309329,0.351973451,2.051553556,0.204913496,-0.418872625,-2.154581127,0.524125027
-1.436328504,-0.872229158,-1.226750849,-1.837645892,-0.754264133,-0.223302459,-1.335473514
0.293890288,-1.280981174,-0.430360598,0.637221164,1.210792749,1.116356852,-0.154638913
1.396293372,-0.243132617,-1.921204742,0.257329638,0.260985154,-0.775008427,0.646632144
0.655230174,0.036978186,-0.994937902,0.520346646,1.577217076,1.266321968,0.254933585
-0.098592923,-0.259080632,1.934763258,-0.317027146,1.144973524,0.535105143,0.834613558
0.977610566,0.125158216,0.10014436,0.994714596,0.476153775,0.106960805,-0.377301058
0.89089336,-0.022005751,1.600236297,0.084507575,0.382198745,-0.628867917,-0.128877018
-0.43906331,1.221511387,0.14923276,-0.598334795,-1.205341741,-2.449586873,-1.234597809
0.644815044,1.713259557,1.658906765,0.688625663,-0.676845477,-1.969891903,-1.131392623
-1.59835037,-0.33261134,-0.905891402,-0.267840005,-0.167083455,0.642635305,0.535923619
-0.878105418,-1.462326342,0.175067894,1.385763702,0.56931774,0.674812791,-1.115535285
-0.754940796,-1.949224563,-0.570866727,-1.691143271,0.911414846,0.107322554,0.14929124
-0.784680701,-0.446525082,0.039291416,0.350075132,0.942742296,1.067639575,0.403952708
0.957720174,1.268656848,0.170734791,-1.350655307,-0.455125865,1.677676324,-0.475969692
-0.65814559,1.490971201,0.056485619,-0.8403612,-0.661122669,-0.040533584,1.107563024
0.486869163,-0.307822386,2.543591252,1.279139145,1.056422905,1.445360003,-0.60336454
0.58298256,1.020374313,0.024185459,0.754646674,0.887960816,0.321142627,-0.606100893
0.627926044,-0.566892944,0.084074513,-1.517542896,0.354194927,0.253716097,-0.867290905
0.719419462,-0.484564567,-0.915378478,-1.180042063,2.425938867,-1.450055387,-1.285077051
0.746696692,1.153411751,1.144463497,-1.367894456,-0.430611236,0.865755283,0.92063265
-1.117375149,-1.921201002,-1.740029708,-1.055879581,0.667285704,0.069971261,1.578204252
-0.077072051,-0.914294196,0.997673778,1.105248345,1.280548526,-1.342328551,-1.480564477
-0.524743263,-0.040827862,-0.274069504,0.986620942,0.250728266,-0.869885738,-0.484116299
2.007004518,-0.994170348,-0.985462034,0.034668366,-1.207261796,1.136142664,-0.493363427
0.102905729,-2.448993842,-0.003984012,0.191755172,1.100932793,1.761213328,0.908965292
-0.857660992,0.673386571,-0.818014109,1.581750304,0.264636621,-0.664446793,-1.781949197
-1.730627088,-1.762399471,0.1513907,-0.928379999,1.301181127,1.995822104,1.608065966
0.904086234,1.124760821,0.170172194,-1.809548857,0.083025325,0.2093788,1.729981517
0.641079143,-0.067483175,1.191568315,-0.597826122,-0.564540198,-0.502563504,-0.916739773
-0.929685067,-0.48220944,-0.151872464,-0.376549096,1.765484073,2.194572005,-0.306142147
-0.249437804,-0.805143299,-0.982999402,0.075287447,-0.79802595,-0.204053189,0.979379569
0.067841124,2.719067001,1.173024696,2.790443356,-2.416911833,-1.127514012,-0.152242343
0.968758747,0.878654543,0.357892095,-1.419686929,-0.088168317,-0.773638249,0.466391896
0.020142659,-0.568325767,-0.333549077,-1.013328931,0.344204767,1.175188028,0.22687516
-1.6584882,-1.319433245,1.632755121,0.621118852,1.918428075,0.662072236,0.627633738
0.460330928,-1.976216531,-0.419190985,-0.884456729,-0.378998491,-0.143244536,0.264102909
-0.654596934,-0.270663764,-0.011297535,0.853693048,1.431254698,1.442258263,0.909780148
-0.862121977,-0.185332114,-0.731648019,-0.007166519,1.901131897,1.308665266,0.981484901
1.027410023,-1.478201266,-0.797742255,-0.208763262,-1.034318778,-1.237108097,0.328343865
0.903698601,0.843508529,1.098505375,1.177734903,0.814093195,0.625673019,1.295331736
-1.589281409,-0.349654195,0.136945802,0.724061648,0.015911486,-0.074131975,-0.056589665
0.845065729,-0.172882845,0.62008351,0.333342383,1.149097829,1.233886845,0.855272795
-2.285665868,0.885530217,-0.359088685,-1.238908104,-0.847129173,0.264637107,-0.576611111
-0.497626217,-0.120700691,-1.365076583,-1.966942189,0.911845761,0.946128827,0.296776583
0.596064711,-0.276635943,-0.103026769,-0.643845965,1.546656613,-0.942185459,1.122774375
-0.63656165,-1.540652306,-0.835011248,0.250164018,0.620009429,-0.628938995,1.164709213
-0.351787666,-0.470292963,-0.41157411,1.358921516,-0.040669722,0.719822024,1.900142785
-1.149526546,-1.845678402,1.541089885,1.945623625,0.592397205,0.676616662,0.302316039
0.052638834,-0.198218253,-0.272592726,0.228380994,-0.316305993,-0.782951103,0.430479298
0.301728475,-0.588524349,1.885137885,1.063702282,-0.034302724,-1.598777017,2.04491699
0.1956423,-0.87686853,-0.083105205,0.429184739,-0.769409017,-1.203087623,0.125046719
0.789772017,0.271282324,0.189778677,-0.744007818,-0.243196226,-0.838896373,0.344243967
1.688630486,1.709828688,-0.246677252,-0.102010505,-1.273924344,-1.371768048,0.049952431
0.161452314,0.955435239,1.983282102,1.29343561,0.74179162,0.974222365,0.215079059
0.113225072,0.694793852,0.603664199,-0.963750147,-0.460306692,0.911803269,1.608723257
1.05867731,0.077068583,-0.394370334,0.317882131,1.077901664,1.219502373,1.975022604
0.248121103,0.464096371,1.718315895,-0.966399592,-2.267076256,-0.316929355,-1.033228468
-0.216863401,0.408305645,0.096634824,0.990523864,-1.817614991,-0.679600886,-0.778758582
1.626879851,0.16494125,-0.337115672,-0.095762168,-0.747366714,-1.039826132,1.456265603
-0.074037503,-0.520130083,-0.38459989,-0.038778982,-0.579789254,-0.01240231,0.32757732
0.967643373,-0.309374267,-0.240500253,0.869262127,-0.788143001,1.086291343,0.830937847
-1.185647761,-2.456190208,-0.655396748,-0.139623195,-0.544710015,-0.292245864,0.329058631
0.128650839,0.625108417,-1.634680305,-0.221118026,0.408126972,0.622908428,0.773534934
-1.249983092,-1.520945061,0.560627661,0.353789455,-1.629204294,0.072538112,-1.384359581
0.423032843,0.942066235,0.647555065,-0.843130769,-1.787190132,0.088891232,-0.011817114
-0.691078008,-0.073508175,0.823167921,0.305202792,0.864365499,0.328460925,-0.005090222
2.0109455,0.729956433,-1.91835786,-0.314164796,0.911968013,0.960095974,2.179327622
1.256930085,1.323353589,0.450846518,2.062792077,-0.079816884,-0.484758317,0.151866253
0.310585921,-0.789316125,-0.284902358,-2.188020492,-2.323055433,-1.107893777,0.531602714
0.562821692,0.269821586,0.141238781,0.594517461,0.043275929,-0.363113881,-0.710548524
1.216216293,1.216857501,0.893433672,0.595369372,0.906895743,0.192973533,-2.700833542
0.419015242,-0.179004526,-0.697640553,-0.124635834,0.454798159,0.459806838,1.483616487
1.292776253,-1.425200691,-0.984174155,1.135763389,-0.248289316,-0.527894379,1.099430483
-1.114704163,0.359884019,0.070130745,-0.260740907,0.488778072,-1.569458191,0.29303756
-1.601519575,0.005972466,-0.157366133,-0.604928758,-0.025376276,-0.498901743,-0.93937161
0.609501802,1.925502408,-0.30028092,0.574841736,0.695274708,0.10758534,-0.518004367
0.053319312,-1.832154762,-1.871481291,0.642283157,1.094198364,-0.004365771,0.114035555
0.510205579,1.123179127,1.458620744,1.245127203,2.645921479,2.008141301,0.398925261
1.616518202,1.162649225,2.197112112,0.41424022,0.054490163,-1.306517724,-1.489433153
1.229728793,0.214420662,-0.244191166,-0.178110062,0.691676325,1.711343908,-0.044685437
-0.586959729,-1.126994408,-1.56356536,-0.420830185,-0.756007007,0.115473195,-0.378946811
1.55343923,-0.095947878,-0.192714025,2.748616445,-0.326703373,-0.883482079,0.115647103
-0.432758465,-0.1209675,0.212528408,0.88449642,0.956714631,0.903173917,0.851821706
-1.341716677,-0.903621886,-1.207005119,-1.335984837,0.772140526,0.801758228,-0.871055187
0.119309409,-0.768061072,0.841070895,0.27173808,0.888778962,0.302699723,0.90856105
-0.81279729,-0.741854271,-0.169627653,-0.045457953,-1.001678476,-1.021586495,-0.008333564
0.185694256,0.234779144,-0.828634013,-1.535197813,-2.305857996,-0.678513297,0.39518572
-0.861402457,-1.778430828,-0.500042437,-1.643072307,-0.33245096,-1.156627222,-3.037868356
0.475967415,-0.695736903,-0.984258243,0.030886738,0.426406709,-0.986654266,-0.723894648
0.780626828,-0.200293594,-2.503312061,-0.200110683,0.805528501,0.107464835,1.458813628
-1.956782903,-0.76620989,-0.722214819,-3.238757206,-1.792109118,-1.096872775,0.050243913
-1.053146834,-0.20405465,0.837978453,-1.162022874,-1.532045769,-0.399330744,0.511788494
0.018407076,-1.748186083,-1.705532757,-2.012594818,1.448221265,-0.543479616,0.281098372
-0.337739136,0.317410138,1.096983047,1.048151739,-0.469078431,-1.387943772,-1.453873232
-0.567776643,0.073182201,0.142681563,-0.478483278,0.392288497,0.055012938,-0.943013179
-0.828474851,0.15329134,1.714833968,-0.36484182,2.318600722,1.42531034,-0.19947196
-0.587643691,0.817873762,-0.730346782,-0.291197636,1.741866145,0.022612656,0.546724991
0.375485195,-0.836713016,0.537604523,0.02262607,-1.418763903,0.231073531,-0.968161758
0.320062568,-0.154157624,0.476966709,0.272222197,-0.985445871,-0.758739177,-1.198962197
-0.445796015,-0.154408791,0.569136265,-0.058972813,0.873394005,2.883339218,1.379878695
0.422284397,-0.294595521,0.082228131,-0.238997374,0.134462747,0.706270743,0.225266325
0.986190338,-0.179187603,-0.199163252,-1.857558396,-2.703836217,-0.211260286,-0.317137356
-0.128158221,1.22019457,1.122225873,1.999968131,0.545516392,0.771808776,1.341437764
0.926037681,1.122096013,-0.297804823,1.926251908,0.662258868,1.580096136,-0.654033063
1.445982294,-1.577992609,-0.044384571,2.077118549,0.807203634,-0.672184479,1.028496824
-0.30906125,-0.504520823,0.429793615,2.287943069,0.123738471,-0.826425554,-0.665108584
0.598959744,-0.588555248,0.896703286,-0.269785676,0.370864898,0.266560437,0.900580639
0.208459824,1.455180397,1.027561213,0.160606104,-0.771679133,-0.492296891,0.154532851
0.643343575,0.802151633,-0.267720754,0.055129702,0.69872132,0.794165412,0.756242989
0.672908579,0.70917896,-1.300369614,-0.48538428,-0.678871616,-0.74070853,1.215496174
-1.599924059,1.648912587,0.36988769,-0.517025991,0.521806392,0.810076529,-0.192107324
0.263624462,-0.290435416,-1.018964881,-0.877260486,0.797635074,0.234559492,-0.081920719
-1.348957133,0.482648008,-2.131402843,-0.123427208,0.942565632,0.402253799,2.73385807
-0.43576104,-1.464547799,-1.805556347,1.462955964,0.30255704,-0.266602629,1.649897285
0.119097501,-0.154139967,0.884467661,1.380933285,-0.389999947,1.194528145,-0.268274077
0.878215622,-1.075993091,0.046816923,-0.394771286,-0.347044084,-2.47640542,0.139062201
-0.45191546,1.068344787,-1.056413615,-0.260940831,0.087079086,-2.078072946,-2.081053542
0.3102252,-0.278715199,-0.884731082,-0.05448522,0.728034869,0.67503353,-0.299106574
-0.818165447,-0.830706351,0.600547402,-1.019941854,0.516065172,0.286201169,0.032970115
-0.472034514,-0.335481611,0.584869777,0.0849021,2.165431414,-0.872938587,-0.824124621
-1.154677141,0.363456814,-0.727158564,-1.162694006,-1.996592357,-1.196014013,-0.218265481
-0.774338382,-1.661122062,-1.097012547,0.068462208,-0.273961565,0.139606572,0.340091306
0.721861649,-0.740508365,1.95383173,0.487192056,0.231221443,-0.468097796,-0.711252546
0.107657981,0.742217422,0.381727187,-0.946319804,-1.294231648,0.576453754,1.485111524
-0.233390458,0.969429484,-0.690084565,0.516480156,0.05455162,0.2348745,0.22463379
-1.654286565,-2.304134613,-1.462154409,-2.391547864,-2.075644694,0.275386599,0.911931971
-1.230547336,0.026574956,-0.2158613,-0.183435519,0.283062767,-1.468354586,-0.492537522
0.689206773,0.407441486,-0.304933262,0.5028059,-1.124015424,-0.650258296,-0.254094794
0.837037568,0.992618306,2.036767088,0.301460617,0.292800261,1.739833007,0.244545406
-0.019582999,0.639432056,-0.378332602,-0.612413886,-0.614155284,-0.363562623,-0.519535441
0.385032541,0.867143989,0.384993954,0.484950589,0.114085727,0.68113047,0.291188637
-0.166951565,0.825982802,0.774120989,-1.025614744,0.635391135,0.224123708,-1.524475513
0.568432284,0.252587113,-0.061105051,1.085320613,-1.442365424,-2.312677928,-2.782206093
-0.366635406,0.79823316,-1.94580762,-0.682025689,0.430030697,-0.394008394,1.128315603
-0.392506764,-0.103668881,-0.932462277,-0.735235714,0.687526531,-0.085492672,0.092970161
1.01651768,0.495949165,1.622570458,-0.876638263,1.285903298,1.001966951,-0.154897554
-0.131601848,0.640722243,-0.024226854,-0.914997246,-1.333662294,-0.649360587,-0.091078427
1.687350499,2.312044577,0.037393773,0.526458389,-0.455461248,-0.036749068,1.463590311
-1.291033113,-0.36562507,0.973253774,0.107389054,0.834458755,-0.662476643,-1.022415771
0.085722126,1.298680807,1.055357209,0.242199538,1.027519862,0.33289124,0.821152097
-0.011303404,-1.599535164,0.379810024,-0.173390401,-0.98833894,-0.886765329,-0.238869788
-0.109726047,1.707288161,0.148930789,0.670904341,-0.795596702,-1.523299839,-1.066970392
1.117551825,0.956024745,-1.100398195,0.562387263,-0.59930881,0.047415066,-0.841563796
1.056713438,1.748668637,0.8333819,1.042474845,0.04123532,-0.858208918,-1.739970001
-0.499187466,-1.432778189,-1.420993065,-1.395096066,-0.684261945,-1.242415609,1.684977697
1.956676418,-2.100931325,1.677361275,-0.694277741,-0.955567426,-0.304398011,0.547793313
1.716543417,0.789025005,0.506816351,0.486262325,0.787315069,0.336589628,-0.566082458
-1.009017365,-0.525335485,-0.747738499,1.32484418,1.233337062,1.335524428,1.816716704
-0.921762333,-0.704858611,-2.409152872,-0.052286509,0.585609528,-0.688220514,-1.396961185
0.787119527,-1.525790212,-0.584553549,-1.496589941,-2.189001556,-0.875316299,1.672642546
-0.887634329,-0.23600697,-0.235639145,-0.836064793,-0.024735151,-0.237035914,-0.863987399
0.344804513,-1.266771426,-1.957692275,-0.451885975,-0.798225152,0.117123353,-0.45604718
0.36151747,0.795135863,0.865201133,1.237863067,-0.082681791,-0.130458504,-0.866273045
-1.432297651,0.614645854,-1.229875313,-0.74472309,2.649100871,1.127192001,1.892552759
-1.231345441,-0.509027955,-1.065934909,-0.657415137,0.917924764,0.181799044,-2.327098862
-0.894035237,0.735025065,1.186548928,-0.639858066,-0.085138015,-0.678761652,-0.212191654
0.072253851,0.604380664,1.247559007,0.124818863,0.08542,1.346562827,0.679868882
-0.207507975,0.068693181,0.374983602,-1.358349796,-0.748499411,1.945356706,0.85746226
-0.271769639,-0.786331462,0.30730012,-0.286979217,-0.976441595,2.719080848,1.255829455
1.378203113,-1.75259713,-1.014372372,0.303484911,0.023617143,0.950658025,0.090463754
1.309832675,1.42622903,0.439753402,-0.01701662,0.246885367,-1.659902258,-0.709500901
1.560167811,1.33272928,2.270533373,1.909481622,1.017531876,-0.392462715,1.158203116
-0.774143522,0.513343016,-0.452371411,0.296115656,-0.248811796,-0.440400044,-0.284956765
-0.483358762,-0.99809546,0.097958011,-1.63285039,-2.449544512,-2.426912927,-2.274278397
2.130021341,0.001980927,-0.707763998,-1.384926763,0.271670817,1.174467047,0.17614612
-0.756609318,0.926222581,1.904942658,-1.364583019,-0.250133318,0.130734587,-0.783965743
1.237175218,0.824305029,0.503919829,1.381758649,-0.356399643,0.238727031,-0.766521174
-0.290759033,1.084155109,0.249422143,1.685747348,0.557543911,-0.123337814,0.915579021
-1.206674576,-1.312707727,-1.908136603,-0.61539818,1.014021767,0.445960039,1.481563396
-1.390588542,0.638463971,2.05514358,2.117624565,-0.404673095,0.996657019,-1.28516352
0.654098677,-0.801752884,0.194072385,-1.376546861,0.113290604,0.095879443,1.402886033
0.410987189,-0.6425599,-0.400713781,0.817093729,-0.430604894,-1.520557579,0.264269464
0.697455694,0.309071879,-0.058142815,-1.718188658,0.447815636,0.14105529,0.902118566
0.058316948,0.814130964,0.714529662,0.798416753,-0.965173567,2.526086423,1.017072802
-1.89163429,-1.170332237,-0.896711396,-0.001488636,1.123049047,-0.014565851,0.248050507
0.454413058,1.675690405,1.732663058,-0.839670376,0.143879429,-0.580254721,-0.602016264
0.441530432,0.537139234,0.227974191,-0.345646514,-1.503165511,-3.020218704,-1.301101006
1.07119968,0.44099934,-0.93792671,0.201798654,0.67792688,1.157718272,1.891555036
1.495062012,0.224527459,-0.817584721,-1.337973658,-0.045872935,-1.146154971,-0.198253735
-0.616727274,0.439957845,-0.214486685,0.42496931,-0.194445409,0.4967917,1.537051592
0.584334915,0.161784887,1.172740546,-0.248501502,-1.924342184,-1.138993357,-2.138620306
0.328765769,-0.16863433,0.358101826,0.33586986,-1.232155537,-0.138098,0.451456559
0.959562086,-0.197513265,-1.8206155,-0.977961287,-1.027857442,0.967315719,-1.52773999
0.293223462,1.316649681,-1.244517567,-0.896841511,-1.507618193,-0.701060933,-0.378350394
1.263413156,0.632128988,0.229876837,-0.409765393,-0.639338432,1.982253992,1.382261194
0.941974661,0.672585177,1.092178359,0.28481528,0.414577316,2.081107308,-0.061410579
1.617906454,0.507355384,0.698871255,-0.260549521,0.572763358,-0.463763201,-0.5659034
0.06683141,-1.035027033,-0.001083179,0.738467226,0.903665539,0.548101073,-0.533606001
0.540504468,0.295022809,-0.972529041,-0.119893476,0.569859677,0.587889488,1.249565492
0.249187023,1.475561499,-0.254276289,0.617186039,0.500564725,-0.02308947,-1.450019521
-0.603949882,0.455109225,-0.577854469,-0.263663908,0.96980797,0.01789125,0.559193276
-0.072619416,-1.867694468,-1.732125128,-0.848792583,-0.669478917,-0.584986374,-0.657414723
1.042869999,-0.029923379,0.382122951,-0.900490445,-1.83207527,-0.846470069,1.532648756
-1.221676636,-1.08211065,0.784814193,0.409145578,0.958422581,0.599438733,-1.655086092
-1.616770246,0.770366561,0.260561744,0.857035548,1.164961402,-0.405715197,0.08101073
1.578028564,0.996009471,1.121129146,-0.896329226,-2.059675818,1.35410847,0.811356067
0.003512779,1.322434838,1.058604573,0.861153043,1.265446489,1.03265131,-0.851422728
-0.039105471,0.241291863,0.933452499,-1.155445127,0.380117391,0.745605226,-0.147101254
0.292976119,-0.365409658,0.855697075,0.96223024,0.904954619,1.300423481,-0.014113344
0.307303102,0.699769176,1.404976867,-0.936303943,-0.996496198,-0.7826781,-0.577228818
-1.284144424,-0.231862966,0.510605396,-0.315491136,1.960239514,1.03738765,0.590514837
0.887026042,-0.736250121,-1.019238757,-0.904661304,0.232165818,1.558177043,-1.02896744
1.247276115,-0.253966239,-1.699163101,0.815399847,-0.197556518,-2.164528284,-1.948030446
0.514253186,-0.593866159,-1.050827733,0.032435971,-0.657802829,0.3125176,0.513490206
0.776981346,0.617748021,-1.416888802,0.424099425,-1.047755523,0.144048918,0.436135708
1.569445613,1.046095603,1.657398283,-0.096631879,-0.469339566,-0.570730969,-0.520489197
0.369297627,0.047118317,0.711156659,0.141129989,-0.963387666,-1.388078036,-1.030416113
-1.04519405,0.080833232,0.528119222,-0.721971803,0.355642925,1.597052421,-0.564732556
0.291103641,1.152163299,0.762774284,-0.591296862,0.228353396,-0.836163417,-0.699863616
2.579779735,2.334845847,-0.138666303,-0.134985612,1.349232799,-0.438393409,1.076589813
