V1,V2,V3,V4,V5,V6,V7
0.031755006,-1.200847155,-1.667976551,-1.125150686,-1.064659814,-0.319336541,1.175621858
1.768784323,0.172100276,0.590856538,0.483789196,0.126066459,0.747245952,-0.275015021
0.635446193,0.567338068,1.188227132,2.316999424,2.287133544,2.796639132,0.686171378
0.062769975,-0.225830637,1.027922071,-0.719535203,-0.797843692,-2.038957681,-0.047464913
0.421988587,-0.326483384,-0.183197221,0.54537352,0.170943862,-1.134748947,-1.242602143
0.809128914,-0.128488384,0.564364455,1.602688812,1.665666649,2.137243944,1.025002857
-1.403104863,0.05772378,0.359440043,0.030336502,-0.489561178,0.035445296,0.796103231
-1.20027452,0.768582293,0.216774194,0.24963374,0.130815531,0.588903448,-0.153772521
-1.166005393,-1.217450618,-0.765415487,0.757372646,-1.271873979,-2.040013341,-0.582629752
0.296523179,-0.981323901,-0.49926751,0.000796578,0.467522031,1.581509591,0.743725074
1.071934144,0.737458791,1.068946698,-0.07892918,0.661266505,0.329917023,-0.705074953
0.008338758,0.692502492,-0.377966285,-0.248379743,0.55238967,0.228730229,0.218515055
-0.4046151,0.843019218,1.390237267,0.623527281,0.758239027,1.433451595,-0.239150768
-1.362877407,0.93498386,0.398391337,-0.135470956,-0.9475295,0.71795709,-1.291901456
-0.66658002,1.109547385,1.038567277,0.853188404,1.689721411,-0.671968801,-1.825501016
0.277272425,0.477517771,-2.147760887,0.774013328,-0.565430765,0.538239043,0.378850904
0.58103485,0.345561078,-0.756820676,-1.258475143,0.518735501,-0.323493339,0.789808643
-0.05467149,1.37589315,0.828677007,1.677615936,0.096465115,1.090788827,-0.371949788
0.618960843,0.462357144,1.929165344,-0.455720633,-0.371885259,-0.751329194,-0.736483358
-1.340927894,-0.932351775,-0.036781525,-1.098334353,-0.321700932,-0.208906165,1.406460836
-1.332066174,-1.727385253,-1.244868095,1.987064351,0.468110438,-0.608812946,1.218820213
-1.003793563,0.918555251,-0.10579507,1.290678083,-0.884851455,-1.332263561,0.583751618
0.013446831,0.271843819,-1.379987047,-0.896852686,0.124179207,-2.140135861,-1.256478274
0.080591422,1.074340119,1.273621355,0.223155389,0.97746722,1.160841425,1.075121591
1.48711192,-0.995934645,0.021290515,0.689294574,0.100660703,0.123978305,-1.899108066
-2.066875169,-1.635035791,-2.029595356,0.684556679,0.135541951,1.486463885,0.107808631
1.06748907,1.405132199,-0.063872646,0.021831206,1.537144904,1.015931695,0.117295621
1.339248911,0.795758249,-0.106142389,-0.308760458,-0.157585183,-0.109536309,0.128505355
-1.046028267,-0.527885486,0.34938373,1.27579852,0.311164095,-0.191620306,1.110217159
-0.353445589,0.115319033,0.206510428,-1.902218891,-0.820995667,-1.071429323,0.436545962
1.465894592,0.772328127,0.543448836,-0.50086448,-2.241029498,0.146890581,-1.158374516
-0.72779401,-1.611868579,0.899051338,0.632338311,-0.508615787,3.20017178,2.007478461
-0.356297461,-2.078479764,-1.204144559,-0.835231833,-0.279964127,-0.392365077,2.03259309
0.273695945,-0.685391602,-0.170867584,0.353783854,1.442954209,1.838097992,-0.083364411
-0.069045311,-1.433338714,0.992775179,0.380495926,-1.143094614,-0.633949305,-1.69052439
0.869010689,1.169861777,1.06893276,0.417529032,0.412229207,-1.504201381,-0.494303113
0.078640818,-0.510934058,0.39352788,-0.165549955,0.112280975,0.034685973,-0.086719988
-0.751154291,-1.368566235,1.251847474,0.426174885,0.983284053,-1.570888184,-0.646684481
-0.862216705,-0.764394532,-0.038707402,1.853070603,-0.016599767,-1.036154949,-1.519739662
-0.473216969,0.36789083,0.990986914,0.068888401,0.435216097,-0.521125347,0.526152599
-1.222977102,-0.921581532,-1.163834705,-0.139145913,0.796267592,1.246062266,-0.036122175
-0.644938405,-1.171786652,-0.885188407,-0.933971874,-0.471770008,-0.657629886,0.36360839
0.943131466,-1.535266964,-0.820955953,-1.246248541,1.018834352,1.321324666,1.62502554
-0.441161866,-1.49771966,-0.915605181,2.556027781,1.665546623,0.603565907,-0.133144064
0.552558255,1.102978705,0.234682038,1.133790652,0.529324437,0.567782065,0.924045165
1.388065618,1.318821541,-0.744874332,-0.181771724,0.740137511,0.037927813,-0.405275771
-0.420984562,0.448117802,0.747079106,1.42986017,-0.160942273,0.652252732,-0.634560795
1.610692111,1.419492404,0.345912756,0.572530379,0.61263104,-0.388447176,-0.849618698
-0.399120384,-1.23189622,0.28964061,-0.003782714,1.560373953,-1.401565359,-2.176495244
0.979261963,-0.99171071,-0.375172997,-0.436411177,1.394542203,0.055816805,-0.023244664
0.723118731,0.322271743,-1.477103563,-0.006951362,-1.004917905,0.127783861,1.170681269
-0.229183853,0.236476958,1.211030146,0.259699428,1.102249719,0.746649345,0.48043468
-0.529539622,-0.868512098,0.616522275,0.186863886,0.196799335,-0.325339713,0.65601995
-0.40256701,-0.051387867,-1.089675348,0.460262486,-1.543243799,0.211159815,0.453311988
2.363156518,-0.325069786,0.461479481,1.42528309,-0.452294407,-0.621065413,1.178451812
-0.096209338,-0.893723362,-0.132764167,0.609535715,-0.112300479,-1.751774713,0.503464448
0.970548272,-1.394039192,-0.431955097,-0.209197358,0.564893915,0.41643226,0.851089533
0.665520377,0.179867011,-0.297540688,0.644449277,0.142120952,1.282076246,0.384424356
-0.174669974,0.239645258,0.911551843,0.327396861,1.3488697,-1.306186759,-2.201229661
0.008084604,0.296194793,-0.096201392,0.160197277,-0.511863657,-0.797199065,-0.582411159
2.738711059,1.623577529,-0.478820769,0.076350718,1.613468664,-0.829475295,0.019311889
1.315064125,-0.589383712,-0.281854672,-0.47461328,1.504512004,-0.975645969,-0.656413108
1.163854199,-0.647550851,-0.121699572,0.479338016,1.290237573,0.454964568,-0.12987924
0.665318297,0.275654168,1.03893183,-0.282640512,1.81024917,1.004332667,-0.381379429
0.526490822,-0.143510304,-0.972866946,-1.918898796,-2.606148563,-0.11940651,-1.125338811
