V1,V2,V3,V4,V5,V6,V7
-0.625463253,0.158641248,-0.827047919,0.795460999,0.471610893,-2.803266745,1.071453819
-1.114168909,0.30810246,-2.335928995,-0.919678494,-0.856124154,-0.246030946,-1.226917678
0.586727476,-1.290444409,0.031162917,-0.180694972,-0.665927838,-0.123858649,0.336517249
0.539477056,-0.835391044,0.387407696,-1.230973422,-0.667479486,-0.357405169,-0.301907422
-0.697700987,-0.698488119,-0.726310075,-0.580547842,-0.302395348,0.505491822,-0.609100942
-0.501326001,-0.583791634,-0.406840556,0.017591819,-0.459609844,-0.608879062,1.498147347
-0.629708728,1.745746924,1.18001523,0.089128684,-0.160309928,-0.532161442,0.79242305
0.868869027,0.613157168,-0.344478415,-0.040388499,-1.713801801,-1.803295801,-0.188193102
0.918743151,-0.393815422,0.797784721,-0.150660577,-0.362629232,-0.115239009,-0.630158454
1.173796983,0.702598549,-1.145119165,-0.784954252,-0.303602772,1.078148219,0.281773702
-0.304791273,0.68546261,1.899735049,0.343812145,-1.189002783,-0.657863487,-1.406609084
0.189806927,1.128721833,-1.082976675,-0.602616502,-0.968240684,-0.442311684,-0.543387155
1.680568273,0.921978088,0.903952217,-0.736370265,1.642055643,0.73903358,0.798862712
0.696928231,-0.29657623,-0.144862374,1.214907175,2.596990088,-0.002750969,-1.038476057
-1.277334117,-2.178420537,0.120385729,-0.148931372,0.547510385,0.13992136,-0.56041164
-0.252860541,-2.032509332,-0.777164328,-0.310998009,1.515398177,-0.232126483,0.069125131
-1.366850293,-1.720327533,-0.937859518,-2.385684236,0.607233211,1.32038461,-0.387907501
0.675190873,-0.978415879,-1.588150993,-0.709015987,-0.931908133,-1.274528006,-0.56275984
0.245321249,0.998418556,0.231530721,1.170863879,-0.243278317,0.314912144,0.058785021
-1.139789705,1.229506318,-0.033354959,0.114131225,-0.165744692,0.127384718,1.328090585
0.933215709,-0.406082478,1.553458199,0.887448715,2.141202505,0.706239283,0.732264707
-1.495456941,-1.27997858,-0.127360198,-0.517062463,-2.125770649,-0.276010955,-0.541492198
-0.63012747,0.029544033,0.482034806,-0.981280359,0.95793805,-0.175275522,-0.909840977
0.572378557,-1.205694388,-1.850383527,0.350071319,-0.541173002,-1.770603212,-1.231629741
1.570155686,2.142466783,2.258343484,0.682374176,2.006118663,1.269440027,1.157625739
0.365575773,1.162850857,1.902913167,2.876839186,-0.648430403,-0.349810811,-1.017176764
-1.754038581,-0.29082755,-0.004105233,-0.557532694,-0.686299189,1.558193801,-0.009384776
-0.698608946,-0.194026685,-0.420716886,-1.359724806,-0.864759164,-0.910983021,0.383389731
2.384015497,1.337165549,1.550456473,1.228652146,-0.778092824,-0.023215672,0.104137153
0.642449768,0.626657418,1.289131911,0.698604532,-0.861692993,-0.583235743,-1.824683291
-0.210338717,-0.630244279,-0.407645923,0.332887441,1.017540244,-0.758463252,-1.745809487
0.502797338,-1.86605894,0.011831913,-1.099269975,0.67790632,-0.241339944,-0.276746727
0.04440607,-0.291611393,0.102836766,-1.044776538,0.176791946,-0.473437431,-0.504923231
-0.567774191,-1.422374497,0.066020307,2.17610115,2.055840354,2.411345128,0.868308171
1.149959179,2.089125276,-0.150319454,1.077149472,-1.22915434,1.725748659,-0.094534147
2.086880936,-0.571255969,1.467395309,2.001414362,0.470167872,-0.833243481,-0.214297202
0.271513782,-0.069207862,0.305741964,-0.175382364,0.197879608,-0.101158133,0.038965462
-0.283152582,0.898263975,0.14555839,0.079255224,0.870438322,0.555219831,0.846549327
-0.1508468,0.032760217,0.341442716,0.257835716,-1.015176624,-0.978785334,-0.623728315
-0.695705476,0.136369844,1.587114942,-0.398118804,0.243183081,0.435792317,0.724847705
0.213524576,-0.784894439,-1.264586929,0.701828935,0.762529245,1.041284656,1.866802632
0.312257329,1.711863661,-0.473676633,0.633953019,0.548397041,0.369759711,2.400750302
-0.331874579,-1.226298579,0.313505678,-0.781755724,0.525370083,1.464161825,0.797718536
-0.068627665,-0.092133013,1.168245238,0.259611768,1.610996888,1.425018486,-0.429493429
-0.756988886,1.138910221,0.59969111,-0.029039949,-0.780986936,1.764095082,2.129985681
-0.204036055,1.710107474,0.562414012,-0.629803551,0.053804376,1.031795543,-1.125653962
0.674733369,-0.27147453,0.437693211,-0.006497743,0.088355558,0.571796114,-0.312199731
-0.434360163,-0.036661342,-0.839148513,-0.319232204,1.517138339,0.561023969,0.293572345
1.459322339,-0.255335862,0.152643085,0.917269774,-0.173045379,0.395584725,0.759223589
1.606374469,-0.028267823,-0.425262965,0.992329497,-0.214788638,0.261134995,1.844910968
-0.740059772,0.584763366,1.268685936,1.565059743,-0.145586255,-1.523737916,-0.498610774
0.303078282,-0.668532194,0.086704471,-0.873661013,-0.798507801,-0.615374157,-0.401194202
1.295874567,1.859819763,1.211717596,1.119977458,2.346302064,-0.48937713,-0.098164769
-0.167205718,-1.04527346,-1.009753134,1.344386431,-0.169625789,0.361143263,-0.982828621
0.360838368,-0.479334797,0.256820183,1.123178541,0.379475885,0.859611633,0.658722311
-0.559258449,-0.116544433,-0.131424645,-0.418373313,0.192132491,-0.343025415,0.522793403
-1.176848897,-1.224733485,-0.237262093,1.560516591,0.511141707,0.646658191,-0.601549881
0.218081781,-0.889584744,-0.17776258,-1.163593433,1.009079956,0.969542691,1.618989014
1.680654777,-0.831324017,1.412966742,1.043931121,1.736495414,0.049035836,-0.65949632
-0.079274112,-0.04530214,-0.328644469,1.794144763,0.369886218,1.242287346,0.46952276
-0.890861076,-1.39843841,-1.000355664,-1.033456745,0.070575868,-1.781174753,-2.271105089
-0.384439227,-1.474196976,-0.730385064,0.017823707,1.278839801,0.812157454,-0.226680672
-0.670580438,-1.691380339,-1.593779132,-0.247611158,-0.226488617,-0.775497259,-1.48936894
0.19412906,-1.066923826,-0.809013533,-1.188579725,-0.647478784,0.732441992,-1.004947369
-0.273427178,-1.575344538,-0.985034022,-1.40014082,-0.519784465,0.190302453,-1.127014557
0.342940351,1.688468023,-0.393441507,0.558542655,2.076493819,1.166666097,-0.185581145
0.368372256,0.920541956,-0.546523496,-0.821883802,0.943181583,-0.897117511,0.059366959
2.051944371,-1.189187892,-1.579012116,-2.289661442,0.11573765,-1.428315369,-1.109290732
0.356336356,-0.352607636,-0.829535017,-1.238620821,-1.447511773,-0.915121511,0.266334371
0.570723394,-0.343160657,-0.360869264,-1.768675422,-1.542776312,0.078953599,0.315540726
0.480502293,0.420519746,1.377156661,-0.191019903,-0.624291957,-1.110489622,-0.120638978
0.83472254,0.957337946,0.882457526,0.651389829,1.311386155,1.104531491,1.995906314
0.009543948,1.24767432,0.460855679,1.082553642,0.74857946,0.614295524,0.221775701
-0.753533944,-1.139490623,-0.155213678,0.236491667,-0.28364866,0.659473028,-0.457350101
-0.592181655,0.281287769,0.761852913,0.782231065,1.874893699,-0.199088295,-0.033047298
-0.045049073,0.317942696,-0.118319792,0.054297242,-0.006447952,-1.273736265,0.06193597
0.509533436,1.078163981,0.186303714,-0.443728718,0.710974584,-0.382175095,-1.010408325
1.696031824,2.039139627,0.548516882,-0.007418602,0.476131412,-0.91328606,1.295399893
-1.041551891,-2.513180841,0.215218214,0.978723908,-0.369217612,-0.963139392,0.412622416
-0.328787807,-0.650311926,0.580377725,-0.632882892,-1.444414024,-1.139962993,1.086166454
0.525080245,-0.088783704,-0.359457673,0.972447143,0.617165825,-0.889671289,1.660758384
0.177601795,-0.042710231,1.637792736,0.183672391,2.145708515,2.625811833,1.156839118
-0.072729132,0.045992616,1.138863222,0.206808637,2.142979963,3.804421133,0.129718022
0.033583539,1.191840438,1.928831598,-0.179710143,-0.297801452,0.47110756,0.193745681
-1.997070685,-3.383798593,0.429098599,0.103946007,0.205128427,-0.946770571,0.359697017
-0.741161454,0.639267109,0.110891357,1.754157562,-0.395047139,-0.464992533,0.674765735
-0.281744464,-0.867252036,-1.184727495,0.724899598,-1.492560269,1.014887562,0.64867199
-2.434389492,-0.02974498,-0.115527321,-0.471026022,-0.840841429,-0.516451471,-0.548887391
0.880967336,-0.373212211,0.579908745,-2.184422527,-1.865555762,-0.673799294,0.736775166
-0.277206204,-0.29441522,-0.681967808,-1.108758526,-0.737246429,-0.666731143,0.001207348
-0.744805425,-1.666608786,-1.107715847,-0.24279638,0.262502893,1.172197905,1.242054272
0.954823828,1.159402223,-0.69094241,-1.465002283,0.751373839,0.079966779,-1.459053588
0.415821481,0.959480455,-1.621849621,-1.589107758,0.986400974,-0.663442518,0.457443027
-0.17889805,1.357835345,1.711727026,-0.261679222,-1.240932156,-1.375436915,-0.087015429
-1.109660052,-0.053003608,1.218021554,-0.508237543,-0.419700527,-1.077536341,-0.554758792
1.003364186,-0.113986816,-0.944583646,0.475949835,0.455408469,-0.080760607,0.870212402
-0.043266163,-0.724814901,-1.511047641,2.285699192,0.975610549,-0.616587644,-0.600854672
0.688537843,1.612871053,0.589037111,1.123190531,1.90712886,0.023861145,1.357459885
-0.125093377,0.372491294,0.563812079,0.47782541,0.631105264,-0.267141444,0.252045327
-0.970859583,-1.971648498,-0.268837383,-0.722743955,-0.895542574,-0.580751891,-0.078291395
-0.27876621,1.29174375,0.474519921,-0.387257036,0.125062125,0.033510778,-0.430239177
-0.349894286,0.140350645,-0.669708382,-1.860796571,-1.530883194,-0.762537423,-1.285254898
-0.866222904,0.765279576,0.332458991,0.266919185,-1.455353232,0.101400015,0.249630986
-1.588218556,-0.415075817,-1.116494357,-0.509503209,-1.18331405,-0.510312589,0.539730542
1.331854326,0.067434198,0.397210957,0.377482312,-0.890656312,-0.155619512,-0.523960494
0.799570644,-0.8633941,0.248917781,-0.250084816,-1.21945144,0.590093706,1.790061204
2.140037184,0.069119031,-0.046946366,1.388301137,0.402537301,0.334347506,0.146904999
0.834477478,0.894486998,-0.368413199,-0.161614563,-0.999057139,-0.406854945,-0.376009366
-0.552175841,-0.233916538,0.432067375,0.382252628,0.448681971,0.353697318,1.312481079
-1.350010628,0.494168913,0.852566877,-0.464081736,-0.412221839,-0.301115438,1.432179186
-0.383252796,-0.951179296,0.170800059,-0.528709551,0.36398767,-0.279144416,0.228072211
0.275358276,0.293964325,0.562589029,0.277305852,0.471677779,-0.730099746,-1.439638814
-0.479944115,-0.52868896,-0.69241043,-0.202995659,-0.106528457,0.099539074,-0.335388965
